filename,Violate MR-1 by 3 colors,Violate MR-1 by 15 colors,Violate MR-2 by 3 colors,Violate MR-2 by 15 colors
ILSVRC2012_val_00007979.JPEG,False,False,False,False
ILSVRC2012_val_00007980.JPEG,False,False,False,False
ILSVRC2012_val_00007984.JPEG,False,False,False,False
ILSVRC2012_val_00007985.JPEG,False,False,False,False
ILSVRC2012_val_00007986.JPEG,False,False,False,False
ILSVRC2012_val_00007988.JPEG,False,False,False,False
ILSVRC2012_val_00007989.JPEG,False,False,False,False
ILSVRC2012_val_00007991.JPEG,False,False,False,False
ILSVRC2012_val_00007994.JPEG,True,True,True,True
ILSVRC2012_val_00007997.JPEG,False,False,False,False
ILSVRC2012_val_00007998.JPEG,False,False,False,False
ILSVRC2012_val_00008000.JPEG,False,False,True,True
ILSVRC2012_val_00008002.JPEG,False,False,False,True
ILSVRC2012_val_00008003.JPEG,False,False,False,False
ILSVRC2012_val_00008004.JPEG,False,False,True,True
ILSVRC2012_val_00008006.JPEG,False,False,False,False
ILSVRC2012_val_00008007.JPEG,False,False,False,True
ILSVRC2012_val_00008008.JPEG,False,False,False,False
ILSVRC2012_val_00008009.JPEG,False,False,False,False
ILSVRC2012_val_00008011.JPEG,False,False,False,False
ILSVRC2012_val_00008013.JPEG,False,False,False,False
ILSVRC2012_val_00008014.JPEG,False,False,False,False
ILSVRC2012_val_00008015.JPEG,False,False,False,False
ILSVRC2012_val_00008017.JPEG,False,False,False,False
ILSVRC2012_val_00008018.JPEG,False,False,False,False
ILSVRC2012_val_00008021.JPEG,False,False,False,False
ILSVRC2012_val_00008022.JPEG,False,False,False,False
ILSVRC2012_val_00008023.JPEG,False,False,False,False
ILSVRC2012_val_00008024.JPEG,False,False,False,False
ILSVRC2012_val_00008025.JPEG,False,False,False,False
ILSVRC2012_val_00008027.JPEG,False,False,True,True
ILSVRC2012_val_00008031.JPEG,False,False,False,False
ILSVRC2012_val_00008032.JPEG,False,False,False,False
ILSVRC2012_val_00008034.JPEG,False,False,True,True
ILSVRC2012_val_00008035.JPEG,False,False,False,False
ILSVRC2012_val_00008038.JPEG,False,False,False,True
ILSVRC2012_val_00008039.JPEG,False,False,False,False
ILSVRC2012_val_00008040.JPEG,False,False,False,True
ILSVRC2012_val_00008041.JPEG,False,False,False,True
ILSVRC2012_val_00008042.JPEG,False,False,False,False
ILSVRC2012_val_00008043.JPEG,False,False,False,False
ILSVRC2012_val_00008044.JPEG,False,False,False,False
ILSVRC2012_val_00008045.JPEG,False,False,False,False
ILSVRC2012_val_00008046.JPEG,False,False,False,False
ILSVRC2012_val_00008047.JPEG,False,False,True,True
ILSVRC2012_val_00008048.JPEG,False,False,True,True
ILSVRC2012_val_00008049.JPEG,False,False,False,False
ILSVRC2012_val_00008052.JPEG,False,False,False,False
ILSVRC2012_val_00008053.JPEG,False,False,True,True
ILSVRC2012_val_00008054.JPEG,False,False,False,False
ILSVRC2012_val_00008055.JPEG,False,False,False,False
ILSVRC2012_val_00008056.JPEG,False,False,False,False
ILSVRC2012_val_00008057.JPEG,False,False,False,False
ILSVRC2012_val_00008058.JPEG,False,False,False,False
ILSVRC2012_val_00008059.JPEG,True,True,True,True
ILSVRC2012_val_00008061.JPEG,False,False,False,False
ILSVRC2012_val_00008062.JPEG,False,False,False,False
ILSVRC2012_val_00008063.JPEG,True,True,True,True
ILSVRC2012_val_00008065.JPEG,False,False,False,False
ILSVRC2012_val_00008066.JPEG,False,False,False,False
ILSVRC2012_val_00008067.JPEG,False,False,False,False
ILSVRC2012_val_00008069.JPEG,False,False,False,False
ILSVRC2012_val_00008071.JPEG,False,False,False,False
ILSVRC2012_val_00008072.JPEG,False,False,False,False
ILSVRC2012_val_00008073.JPEG,False,False,False,False
ILSVRC2012_val_00008074.JPEG,False,False,True,True
ILSVRC2012_val_00008076.JPEG,False,False,False,False
ILSVRC2012_val_00008079.JPEG,False,False,False,False
ILSVRC2012_val_00008080.JPEG,False,False,True,True
ILSVRC2012_val_00008081.JPEG,False,False,False,False
ILSVRC2012_val_00008082.JPEG,False,False,False,False
ILSVRC2012_val_00008083.JPEG,False,False,False,False
ILSVRC2012_val_00008084.JPEG,False,False,False,False
ILSVRC2012_val_00008085.JPEG,False,False,False,False
ILSVRC2012_val_00008086.JPEG,False,False,False,False
ILSVRC2012_val_00008088.JPEG,False,False,False,False
ILSVRC2012_val_00008089.JPEG,False,False,False,False
ILSVRC2012_val_00008090.JPEG,False,False,False,True
ILSVRC2012_val_00008091.JPEG,False,False,False,False
ILSVRC2012_val_00008092.JPEG,False,False,False,False
ILSVRC2012_val_00008094.JPEG,False,False,False,False
ILSVRC2012_val_00008095.JPEG,False,False,False,False
ILSVRC2012_val_00008096.JPEG,False,False,False,False
ILSVRC2012_val_00008098.JPEG,False,False,False,False
ILSVRC2012_val_00008099.JPEG,False,False,False,False
ILSVRC2012_val_00008101.JPEG,True,True,False,True
ILSVRC2012_val_00008102.JPEG,False,False,False,False
ILSVRC2012_val_00008103.JPEG,False,False,True,True
ILSVRC2012_val_00008105.JPEG,False,False,False,False
ILSVRC2012_val_00008106.JPEG,False,False,False,False
ILSVRC2012_val_00008107.JPEG,False,False,False,False
ILSVRC2012_val_00008110.JPEG,False,False,False,False
ILSVRC2012_val_00008111.JPEG,False,False,False,False
ILSVRC2012_val_00008112.JPEG,False,False,False,False
ILSVRC2012_val_00008113.JPEG,False,False,False,False
ILSVRC2012_val_00008114.JPEG,False,False,False,False
ILSVRC2012_val_00008118.JPEG,False,False,False,False
ILSVRC2012_val_00008120.JPEG,False,False,False,False
ILSVRC2012_val_00008121.JPEG,False,True,False,False
ILSVRC2012_val_00008122.JPEG,False,False,True,True
ILSVRC2012_val_00008124.JPEG,False,False,False,False
ILSVRC2012_val_00008125.JPEG,False,False,False,False
ILSVRC2012_val_00008126.JPEG,True,True,True,True
ILSVRC2012_val_00008127.JPEG,False,False,True,True
ILSVRC2012_val_00008129.JPEG,False,False,False,False
ILSVRC2012_val_00008130.JPEG,False,False,False,False
ILSVRC2012_val_00008132.JPEG,False,False,True,True
ILSVRC2012_val_00008133.JPEG,False,False,False,False
ILSVRC2012_val_00008134.JPEG,False,False,False,False
ILSVRC2012_val_00008135.JPEG,False,False,False,False
ILSVRC2012_val_00008136.JPEG,False,False,False,False
ILSVRC2012_val_00008138.JPEG,False,False,False,False
ILSVRC2012_val_00008141.JPEG,False,False,False,False
ILSVRC2012_val_00008142.JPEG,False,False,False,False
ILSVRC2012_val_00008144.JPEG,False,False,False,False
ILSVRC2012_val_00008146.JPEG,False,False,False,False
ILSVRC2012_val_00008147.JPEG,False,False,True,True
ILSVRC2012_val_00008148.JPEG,False,False,False,False
ILSVRC2012_val_00008149.JPEG,False,False,False,False
ILSVRC2012_val_00008150.JPEG,False,False,False,False
ILSVRC2012_val_00008151.JPEG,True,False,True,True
ILSVRC2012_val_00008152.JPEG,False,False,False,False
ILSVRC2012_val_00008153.JPEG,False,False,False,False
ILSVRC2012_val_00008154.JPEG,False,False,False,False
ILSVRC2012_val_00008155.JPEG,False,False,False,False
ILSVRC2012_val_00008156.JPEG,False,False,False,False
ILSVRC2012_val_00008157.JPEG,False,False,False,False
ILSVRC2012_val_00008159.JPEG,False,False,False,False
ILSVRC2012_val_00008160.JPEG,False,False,True,True
ILSVRC2012_val_00008161.JPEG,False,False,True,True
ILSVRC2012_val_00008162.JPEG,False,False,False,False
ILSVRC2012_val_00008163.JPEG,False,False,False,False
ILSVRC2012_val_00008167.JPEG,False,False,True,True
ILSVRC2012_val_00008168.JPEG,False,False,False,False
ILSVRC2012_val_00008171.JPEG,False,False,False,False
ILSVRC2012_val_00008172.JPEG,False,False,False,False
ILSVRC2012_val_00008173.JPEG,False,False,False,False
ILSVRC2012_val_00008175.JPEG,False,False,False,False
ILSVRC2012_val_00008176.JPEG,False,False,False,False
ILSVRC2012_val_00008177.JPEG,False,False,False,False
ILSVRC2012_val_00008178.JPEG,False,False,False,False
ILSVRC2012_val_00008179.JPEG,False,False,False,False
ILSVRC2012_val_00008181.JPEG,False,False,False,False
ILSVRC2012_val_00008182.JPEG,False,False,False,False
ILSVRC2012_val_00008184.JPEG,False,False,False,False
ILSVRC2012_val_00008186.JPEG,False,False,False,False
ILSVRC2012_val_00008190.JPEG,False,False,False,False
ILSVRC2012_val_00008192.JPEG,False,False,False,False
ILSVRC2012_val_00008193.JPEG,False,False,False,False
ILSVRC2012_val_00008195.JPEG,False,False,False,False
ILSVRC2012_val_00008196.JPEG,False,False,False,False
ILSVRC2012_val_00008197.JPEG,False,False,False,False
ILSVRC2012_val_00008198.JPEG,False,False,False,False
ILSVRC2012_val_00008199.JPEG,False,False,False,False
ILSVRC2012_val_00008200.JPEG,False,False,False,False
ILSVRC2012_val_00008201.JPEG,False,False,False,False
ILSVRC2012_val_00008206.JPEG,False,False,False,False
ILSVRC2012_val_00008207.JPEG,False,False,True,True
ILSVRC2012_val_00008208.JPEG,False,False,False,False
ILSVRC2012_val_00008209.JPEG,False,False,False,False
ILSVRC2012_val_00008210.JPEG,False,False,False,False
ILSVRC2012_val_00008212.JPEG,False,False,False,False
ILSVRC2012_val_00008213.JPEG,False,False,False,False
ILSVRC2012_val_00008214.JPEG,False,False,False,False
ILSVRC2012_val_00008215.JPEG,False,False,False,False
ILSVRC2012_val_00008216.JPEG,False,False,True,False
ILSVRC2012_val_00008217.JPEG,False,False,False,False
ILSVRC2012_val_00008218.JPEG,False,False,False,True
ILSVRC2012_val_00008221.JPEG,False,False,False,False
ILSVRC2012_val_00008222.JPEG,False,False,False,False
ILSVRC2012_val_00008224.JPEG,False,False,False,False
ILSVRC2012_val_00008225.JPEG,False,False,True,True
ILSVRC2012_val_00008226.JPEG,False,False,False,False
ILSVRC2012_val_00008228.JPEG,False,False,False,False
ILSVRC2012_val_00008229.JPEG,False,False,False,False
ILSVRC2012_val_00008230.JPEG,False,False,False,False
ILSVRC2012_val_00008232.JPEG,False,False,False,False
ILSVRC2012_val_00008233.JPEG,False,False,False,False
ILSVRC2012_val_00008234.JPEG,True,True,True,True
ILSVRC2012_val_00008235.JPEG,False,False,False,False
ILSVRC2012_val_00008236.JPEG,False,False,False,False
ILSVRC2012_val_00008238.JPEG,False,False,False,False
ILSVRC2012_val_00008239.JPEG,False,False,False,False
ILSVRC2012_val_00008240.JPEG,False,False,True,True
ILSVRC2012_val_00008242.JPEG,False,False,False,False
ILSVRC2012_val_00008243.JPEG,False,False,False,False
ILSVRC2012_val_00008246.JPEG,False,False,True,False
ILSVRC2012_val_00008247.JPEG,False,False,False,False
ILSVRC2012_val_00008248.JPEG,False,False,False,False
ILSVRC2012_val_00008249.JPEG,False,False,False,False
ILSVRC2012_val_00008251.JPEG,True,True,False,False
ILSVRC2012_val_00008253.JPEG,False,False,True,True
ILSVRC2012_val_00008254.JPEG,False,False,True,True
ILSVRC2012_val_00008255.JPEG,False,False,False,False
ILSVRC2012_val_00008256.JPEG,False,False,False,False
ILSVRC2012_val_00008257.JPEG,False,False,False,False
ILSVRC2012_val_00008258.JPEG,False,False,False,False
ILSVRC2012_val_00008259.JPEG,False,False,False,False
ILSVRC2012_val_00008260.JPEG,True,True,True,True
ILSVRC2012_val_00008262.JPEG,False,False,False,False
ILSVRC2012_val_00008263.JPEG,False,False,True,True
ILSVRC2012_val_00008264.JPEG,False,False,True,True
ILSVRC2012_val_00008265.JPEG,False,False,False,False
ILSVRC2012_val_00008266.JPEG,False,False,False,False
ILSVRC2012_val_00008267.JPEG,False,False,False,False
ILSVRC2012_val_00008269.JPEG,True,False,True,True
ILSVRC2012_val_00008271.JPEG,False,False,True,True
ILSVRC2012_val_00008272.JPEG,False,False,False,False
ILSVRC2012_val_00008273.JPEG,False,False,False,False
ILSVRC2012_val_00008276.JPEG,True,True,False,False
ILSVRC2012_val_00008279.JPEG,False,False,False,False
ILSVRC2012_val_00008280.JPEG,False,False,False,False
ILSVRC2012_val_00008281.JPEG,False,False,False,False
ILSVRC2012_val_00008282.JPEG,False,False,False,False
ILSVRC2012_val_00008283.JPEG,False,False,True,True
ILSVRC2012_val_00008284.JPEG,False,False,False,False
ILSVRC2012_val_00008285.JPEG,False,False,False,False
ILSVRC2012_val_00008287.JPEG,False,False,False,False
ILSVRC2012_val_00008288.JPEG,False,False,False,False
ILSVRC2012_val_00008289.JPEG,False,False,False,False
ILSVRC2012_val_00008290.JPEG,False,False,False,False
ILSVRC2012_val_00008291.JPEG,False,False,False,False
ILSVRC2012_val_00008293.JPEG,False,False,False,False
ILSVRC2012_val_00008294.JPEG,False,False,False,False
ILSVRC2012_val_00008295.JPEG,False,False,False,False
ILSVRC2012_val_00008299.JPEG,False,False,False,False
ILSVRC2012_val_00008300.JPEG,False,False,False,False
ILSVRC2012_val_00008301.JPEG,False,False,False,False
ILSVRC2012_val_00008302.JPEG,False,False,True,True
ILSVRC2012_val_00008303.JPEG,False,False,False,False
ILSVRC2012_val_00008306.JPEG,False,False,True,True
ILSVRC2012_val_00008307.JPEG,False,False,False,False
ILSVRC2012_val_00008309.JPEG,False,False,False,False
ILSVRC2012_val_00008310.JPEG,False,False,False,False
ILSVRC2012_val_00008311.JPEG,False,False,False,False
ILSVRC2012_val_00008312.JPEG,False,False,True,True
ILSVRC2012_val_00008313.JPEG,False,False,False,False
ILSVRC2012_val_00008314.JPEG,False,False,False,False
ILSVRC2012_val_00008315.JPEG,True,False,False,False
ILSVRC2012_val_00008317.JPEG,False,False,False,False
ILSVRC2012_val_00008318.JPEG,False,False,False,False
ILSVRC2012_val_00008319.JPEG,False,True,False,False
ILSVRC2012_val_00008321.JPEG,False,False,False,False
ILSVRC2012_val_00008322.JPEG,False,False,False,False
ILSVRC2012_val_00008324.JPEG,False,False,False,False
ILSVRC2012_val_00008325.JPEG,False,False,False,True
ILSVRC2012_val_00008326.JPEG,False,False,False,False
ILSVRC2012_val_00008328.JPEG,False,False,False,False
ILSVRC2012_val_00008329.JPEG,True,True,False,False
ILSVRC2012_val_00008330.JPEG,False,False,False,False
ILSVRC2012_val_00008331.JPEG,False,False,False,False
ILSVRC2012_val_00008332.JPEG,False,False,False,False
ILSVRC2012_val_00008333.JPEG,False,False,False,False
ILSVRC2012_val_00008334.JPEG,False,False,False,False
ILSVRC2012_val_00008335.JPEG,False,False,False,False
ILSVRC2012_val_00008336.JPEG,False,False,False,False
ILSVRC2012_val_00008337.JPEG,False,False,False,False
ILSVRC2012_val_00008338.JPEG,False,False,False,False
ILSVRC2012_val_00008340.JPEG,True,True,True,True
ILSVRC2012_val_00008341.JPEG,False,False,False,False
ILSVRC2012_val_00008344.JPEG,False,False,False,False
ILSVRC2012_val_00008345.JPEG,False,False,False,False
ILSVRC2012_val_00008346.JPEG,False,False,False,False
ILSVRC2012_val_00008347.JPEG,False,False,False,False
ILSVRC2012_val_00008348.JPEG,False,False,False,False
ILSVRC2012_val_00008349.JPEG,False,False,False,False
ILSVRC2012_val_00008351.JPEG,False,False,True,True
ILSVRC2012_val_00008352.JPEG,False,False,False,False
ILSVRC2012_val_00008353.JPEG,False,False,False,False
ILSVRC2012_val_00008354.JPEG,True,True,False,True
ILSVRC2012_val_00008356.JPEG,False,False,False,False
ILSVRC2012_val_00008357.JPEG,False,False,False,False
ILSVRC2012_val_00008358.JPEG,False,False,False,False
ILSVRC2012_val_00008359.JPEG,False,False,False,False
ILSVRC2012_val_00008360.JPEG,False,False,False,False
ILSVRC2012_val_00008362.JPEG,False,False,False,False
ILSVRC2012_val_00008363.JPEG,False,False,False,False
ILSVRC2012_val_00008364.JPEG,False,False,False,False
ILSVRC2012_val_00008365.JPEG,False,False,True,True
ILSVRC2012_val_00008368.JPEG,False,False,False,False
ILSVRC2012_val_00008371.JPEG,True,True,True,True
ILSVRC2012_val_00008373.JPEG,False,False,False,False
ILSVRC2012_val_00008377.JPEG,True,True,True,True
ILSVRC2012_val_00008379.JPEG,False,False,False,False
ILSVRC2012_val_00008380.JPEG,False,False,True,True
ILSVRC2012_val_00008382.JPEG,False,False,False,False
ILSVRC2012_val_00008383.JPEG,False,False,False,False
ILSVRC2012_val_00008384.JPEG,False,False,False,False
ILSVRC2012_val_00008385.JPEG,False,False,True,True
ILSVRC2012_val_00008386.JPEG,False,False,False,False
ILSVRC2012_val_00008387.JPEG,True,True,False,False
ILSVRC2012_val_00008388.JPEG,False,False,False,False
ILSVRC2012_val_00008390.JPEG,False,False,False,False
ILSVRC2012_val_00008391.JPEG,False,False,False,True
ILSVRC2012_val_00008392.JPEG,False,False,False,False
ILSVRC2012_val_00008393.JPEG,False,False,False,False
ILSVRC2012_val_00008394.JPEG,False,False,False,False
ILSVRC2012_val_00008395.JPEG,False,False,False,False
ILSVRC2012_val_00008399.JPEG,False,False,True,True
ILSVRC2012_val_00008400.JPEG,True,True,True,True
ILSVRC2012_val_00008401.JPEG,False,False,False,False
ILSVRC2012_val_00008402.JPEG,False,False,False,False
ILSVRC2012_val_00008403.JPEG,False,False,False,False
ILSVRC2012_val_00008407.JPEG,False,False,False,False
ILSVRC2012_val_00008408.JPEG,False,False,False,False
ILSVRC2012_val_00008410.JPEG,False,False,False,False
ILSVRC2012_val_00008411.JPEG,True,True,True,True
ILSVRC2012_val_00008413.JPEG,False,False,False,False
ILSVRC2012_val_00008414.JPEG,False,False,False,False
ILSVRC2012_val_00008415.JPEG,False,False,False,False
ILSVRC2012_val_00008416.JPEG,False,False,False,False
ILSVRC2012_val_00008417.JPEG,False,False,False,False
ILSVRC2012_val_00008418.JPEG,False,False,False,False
ILSVRC2012_val_00008419.JPEG,False,False,False,False
ILSVRC2012_val_00008420.JPEG,False,False,False,False
ILSVRC2012_val_00008421.JPEG,False,False,False,False
ILSVRC2012_val_00008422.JPEG,False,False,False,False
ILSVRC2012_val_00008423.JPEG,False,False,False,False
ILSVRC2012_val_00008424.JPEG,False,False,False,False
ILSVRC2012_val_00008425.JPEG,False,False,False,False
ILSVRC2012_val_00008426.JPEG,False,False,False,False
ILSVRC2012_val_00008428.JPEG,False,False,False,False
ILSVRC2012_val_00008429.JPEG,False,False,False,False
ILSVRC2012_val_00008430.JPEG,False,False,False,False
ILSVRC2012_val_00008432.JPEG,False,False,False,False
ILSVRC2012_val_00008433.JPEG,False,False,False,False
ILSVRC2012_val_00008434.JPEG,False,False,False,False
ILSVRC2012_val_00008435.JPEG,False,False,False,False
ILSVRC2012_val_00008436.JPEG,False,False,False,False
ILSVRC2012_val_00008437.JPEG,False,False,True,True
ILSVRC2012_val_00008438.JPEG,True,True,True,True
ILSVRC2012_val_00008440.JPEG,False,False,False,True
ILSVRC2012_val_00008441.JPEG,False,False,False,False
ILSVRC2012_val_00008442.JPEG,False,False,False,False
ILSVRC2012_val_00008443.JPEG,False,False,False,False
ILSVRC2012_val_00008444.JPEG,False,False,False,False
ILSVRC2012_val_00008445.JPEG,False,False,False,False
ILSVRC2012_val_00008446.JPEG,False,False,False,False
ILSVRC2012_val_00008447.JPEG,True,False,False,False
ILSVRC2012_val_00008448.JPEG,False,False,False,False
ILSVRC2012_val_00008450.JPEG,False,False,True,True
ILSVRC2012_val_00008451.JPEG,False,False,False,False
ILSVRC2012_val_00008452.JPEG,False,False,False,False
ILSVRC2012_val_00008453.JPEG,False,False,False,False
ILSVRC2012_val_00008457.JPEG,False,False,False,False
ILSVRC2012_val_00008458.JPEG,False,False,False,False
ILSVRC2012_val_00008459.JPEG,False,False,False,False
ILSVRC2012_val_00008460.JPEG,False,False,False,False
ILSVRC2012_val_00008462.JPEG,False,False,False,False
ILSVRC2012_val_00008463.JPEG,False,False,False,False
ILSVRC2012_val_00008464.JPEG,True,True,False,False
ILSVRC2012_val_00008465.JPEG,False,False,False,False
ILSVRC2012_val_00008467.JPEG,False,False,False,False
ILSVRC2012_val_00008468.JPEG,False,False,True,True
ILSVRC2012_val_00008469.JPEG,False,False,True,True
ILSVRC2012_val_00008473.JPEG,False,False,False,False
ILSVRC2012_val_00008474.JPEG,False,False,False,False
ILSVRC2012_val_00008477.JPEG,False,False,False,True
ILSVRC2012_val_00008478.JPEG,False,False,False,False
ILSVRC2012_val_00008480.JPEG,False,False,True,True
ILSVRC2012_val_00008481.JPEG,False,False,False,False
ILSVRC2012_val_00008483.JPEG,False,False,True,True
ILSVRC2012_val_00008484.JPEG,False,False,False,False
ILSVRC2012_val_00008486.JPEG,False,False,False,False
ILSVRC2012_val_00008487.JPEG,False,False,False,False
ILSVRC2012_val_00008489.JPEG,False,False,False,False
ILSVRC2012_val_00008490.JPEG,False,False,False,False
ILSVRC2012_val_00008491.JPEG,False,False,False,False
ILSVRC2012_val_00008493.JPEG,False,False,False,False
ILSVRC2012_val_00008495.JPEG,False,False,False,False
ILSVRC2012_val_00008496.JPEG,False,False,False,False
ILSVRC2012_val_00008497.JPEG,False,False,True,True
ILSVRC2012_val_00008498.JPEG,False,False,False,False
ILSVRC2012_val_00008499.JPEG,False,False,False,False
ILSVRC2012_val_00008501.JPEG,False,False,False,False
ILSVRC2012_val_00008502.JPEG,False,False,False,False
ILSVRC2012_val_00008504.JPEG,False,False,False,False
ILSVRC2012_val_00008505.JPEG,False,False,False,False
ILSVRC2012_val_00008506.JPEG,False,False,False,False
ILSVRC2012_val_00008507.JPEG,False,False,False,False
ILSVRC2012_val_00008508.JPEG,True,True,True,True
ILSVRC2012_val_00008509.JPEG,False,False,False,False
ILSVRC2012_val_00008510.JPEG,False,False,False,False
ILSVRC2012_val_00008512.JPEG,False,False,False,False
ILSVRC2012_val_00008513.JPEG,False,False,False,False
ILSVRC2012_val_00008514.JPEG,False,False,False,False
ILSVRC2012_val_00008516.JPEG,False,False,False,False
ILSVRC2012_val_00008519.JPEG,False,False,False,True
ILSVRC2012_val_00008520.JPEG,False,False,False,False
ILSVRC2012_val_00008521.JPEG,False,False,False,False
ILSVRC2012_val_00008523.JPEG,False,False,False,False
ILSVRC2012_val_00008524.JPEG,False,False,False,False
ILSVRC2012_val_00008526.JPEG,False,False,False,False
ILSVRC2012_val_00008527.JPEG,False,False,False,False
ILSVRC2012_val_00008529.JPEG,False,False,True,True
ILSVRC2012_val_00008530.JPEG,False,False,False,False
ILSVRC2012_val_00008532.JPEG,False,False,False,False
ILSVRC2012_val_00008533.JPEG,True,True,True,True
ILSVRC2012_val_00008534.JPEG,False,False,False,False
ILSVRC2012_val_00008537.JPEG,False,False,False,False
ILSVRC2012_val_00008538.JPEG,True,True,False,False
ILSVRC2012_val_00008539.JPEG,False,False,False,False
ILSVRC2012_val_00008541.JPEG,False,False,False,True
ILSVRC2012_val_00008542.JPEG,False,False,True,True
ILSVRC2012_val_00008547.JPEG,True,True,False,False
ILSVRC2012_val_00008549.JPEG,False,False,False,False
ILSVRC2012_val_00008554.JPEG,False,False,False,False
ILSVRC2012_val_00008555.JPEG,False,False,False,False
ILSVRC2012_val_00008556.JPEG,False,True,False,False
ILSVRC2012_val_00008560.JPEG,False,False,False,False
ILSVRC2012_val_00008562.JPEG,False,False,False,False
ILSVRC2012_val_00008563.JPEG,False,False,False,False
ILSVRC2012_val_00008564.JPEG,False,False,False,False
ILSVRC2012_val_00008565.JPEG,False,False,False,False
ILSVRC2012_val_00008566.JPEG,False,False,False,False
ILSVRC2012_val_00008567.JPEG,False,False,False,False
ILSVRC2012_val_00008570.JPEG,False,False,False,False
ILSVRC2012_val_00008571.JPEG,False,False,False,False
ILSVRC2012_val_00008573.JPEG,False,False,False,False
ILSVRC2012_val_00008577.JPEG,False,False,False,False
ILSVRC2012_val_00008578.JPEG,False,False,True,True
ILSVRC2012_val_00008579.JPEG,False,False,False,False
ILSVRC2012_val_00008580.JPEG,True,False,False,False
ILSVRC2012_val_00008582.JPEG,False,False,False,False
ILSVRC2012_val_00008583.JPEG,False,False,False,False
ILSVRC2012_val_00008584.JPEG,False,False,False,False
ILSVRC2012_val_00008585.JPEG,False,False,True,True
ILSVRC2012_val_00008586.JPEG,False,False,False,False
ILSVRC2012_val_00008587.JPEG,False,False,False,False
ILSVRC2012_val_00008588.JPEG,False,False,False,False
ILSVRC2012_val_00008590.JPEG,False,False,True,True
ILSVRC2012_val_00008591.JPEG,False,False,False,False
ILSVRC2012_val_00008592.JPEG,False,False,False,False
ILSVRC2012_val_00008593.JPEG,False,False,False,False
ILSVRC2012_val_00008594.JPEG,False,False,False,False
ILSVRC2012_val_00008597.JPEG,False,False,False,False
ILSVRC2012_val_00008598.JPEG,False,False,False,False
ILSVRC2012_val_00008601.JPEG,False,False,False,False
ILSVRC2012_val_00008602.JPEG,False,False,False,False
ILSVRC2012_val_00008603.JPEG,False,False,False,False
ILSVRC2012_val_00008606.JPEG,False,False,False,False
ILSVRC2012_val_00008607.JPEG,False,False,False,False
ILSVRC2012_val_00008609.JPEG,False,False,False,False
ILSVRC2012_val_00008610.JPEG,False,False,False,False
ILSVRC2012_val_00008611.JPEG,False,False,True,True
ILSVRC2012_val_00008612.JPEG,False,False,False,False
ILSVRC2012_val_00008613.JPEG,False,False,False,False
ILSVRC2012_val_00008614.JPEG,False,False,False,False
ILSVRC2012_val_00008615.JPEG,False,False,False,False
ILSVRC2012_val_00008616.JPEG,False,False,False,False
ILSVRC2012_val_00008617.JPEG,False,False,True,True
ILSVRC2012_val_00008618.JPEG,False,False,False,False
ILSVRC2012_val_00008619.JPEG,False,False,False,False
ILSVRC2012_val_00008620.JPEG,False,False,False,False
ILSVRC2012_val_00008621.JPEG,False,False,False,False
ILSVRC2012_val_00008624.JPEG,False,False,False,False
ILSVRC2012_val_00008625.JPEG,False,False,False,False
ILSVRC2012_val_00008626.JPEG,False,False,False,False
ILSVRC2012_val_00008627.JPEG,False,False,False,False
ILSVRC2012_val_00008628.JPEG,False,False,False,False
ILSVRC2012_val_00008629.JPEG,False,False,False,False
ILSVRC2012_val_00008630.JPEG,False,False,False,False
ILSVRC2012_val_00008631.JPEG,False,False,True,True
ILSVRC2012_val_00008632.JPEG,False,False,False,False
ILSVRC2012_val_00008633.JPEG,False,False,True,True
ILSVRC2012_val_00008634.JPEG,False,False,False,False
ILSVRC2012_val_00008637.JPEG,True,True,True,True
ILSVRC2012_val_00008638.JPEG,False,False,True,True
ILSVRC2012_val_00008639.JPEG,False,False,False,False
ILSVRC2012_val_00008640.JPEG,False,False,False,False
ILSVRC2012_val_00008641.JPEG,False,False,True,True
ILSVRC2012_val_00008642.JPEG,False,False,False,False
ILSVRC2012_val_00008643.JPEG,False,False,False,False
ILSVRC2012_val_00008644.JPEG,False,False,False,False
ILSVRC2012_val_00008645.JPEG,False,False,False,False
ILSVRC2012_val_00008647.JPEG,False,False,False,False
ILSVRC2012_val_00008652.JPEG,False,False,False,False
ILSVRC2012_val_00008653.JPEG,False,False,False,False
ILSVRC2012_val_00008654.JPEG,False,False,False,False
ILSVRC2012_val_00008655.JPEG,False,False,False,False
ILSVRC2012_val_00008658.JPEG,False,False,False,False
ILSVRC2012_val_00008659.JPEG,False,False,False,False
ILSVRC2012_val_00008660.JPEG,False,False,False,False
ILSVRC2012_val_00008662.JPEG,False,False,False,False
ILSVRC2012_val_00008663.JPEG,False,False,False,False
ILSVRC2012_val_00008664.JPEG,False,False,False,False
ILSVRC2012_val_00008667.JPEG,True,True,False,False
ILSVRC2012_val_00008668.JPEG,False,False,False,False
ILSVRC2012_val_00008669.JPEG,False,False,False,False
ILSVRC2012_val_00008670.JPEG,False,False,False,False
ILSVRC2012_val_00008672.JPEG,False,False,False,False
ILSVRC2012_val_00008673.JPEG,False,False,False,False
ILSVRC2012_val_00008674.JPEG,False,False,False,False
ILSVRC2012_val_00008675.JPEG,False,False,False,False
ILSVRC2012_val_00008676.JPEG,False,False,False,False
ILSVRC2012_val_00008677.JPEG,False,False,False,False
ILSVRC2012_val_00008678.JPEG,False,False,False,False
